x,y,z,yaw,index
-2.265, 0.977, -0.42, -0.391, 1
-2.207, 1.018, 0.129, 0.202, 2
-2.341, 0.256, -0.408, 1.301, 0
-2.276, 0.981, -0.423, -0.391, 1
-2.2, 1.014, 0.128, 0.198, 2
-2.368, 0.26, -0.417, 1.358, 0
-2.273, 0.981, -0.426, -0.392, 1
-2.206, 1.017, 0.125, 0.206, 2
-2.368, 0.261, -0.421, 1.401, 0
-2.277, 0.984, -0.429, -0.391, 1
-2.211, 1.02, 0.123, 0.192, 2
-2.367, 0.261, -0.422, 1.369, 0
-2.284, 0.987, -0.431, -0.389, 1
-2.203, 1.015, 0.122, 0.178, 2
-2.354, 0.259, -0.419, 1.264, 0
-2.272, 0.982, -0.428, -0.401, 1
-2.198, 1.012, 0.124, 0.226, 2
-2.35, 0.258, -0.415, 1.435, 0
-2.275, 0.982, -0.425, -0.387, 1
-2.201, 1.011, 0.128, 0.181, 2
-2.351, 0.258, -0.411, 1.485, 0
-2.263, 0.977, -0.417, -0.393, 1
-2.206, 1.014, 0.133, 0.193, 2
-2.344, 0.26, -0.405, 1.363, 0
-2.271, 0.983, -0.413, -0.379, 1
-2.209, 1.019, 0.14, 0.194, 2
-2.355, 0.264, -0.4, 1.263, 0
-2.266, 0.984, -0.405, -0.375, 1
-2.199, 1.017, 0.148, 0.211, 2
-2.35, 0.266, -0.39, 1.356, 0
-2.275, 0.991, -0.396, -0.373, 1
-2.197, 1.019, 0.157, 0.231, 2
-2.344, 0.269, -0.382, 1.188, 0
-2.287, 1.001, -0.388, -0.343, 1
-2.202, 1.024, 0.168, 0.249, 2
-2.342, 0.273, -0.372, 1.42, 0
-2.272, 0.998, -0.374, -0.346, 1
-2.189, 1.019, 0.18, 0.266, 2
-2.351, 0.273, -0.364, 1.558, 0
-2.259, 0.991, -0.361, -0.353, 1
-2.195, 1.019, 0.19, 0.259, 2
-2.356, 0.267, -0.359, 1.463, 0
-2.263, 0.986, -0.355, -0.342, 1
-2.188, 1.008, 0.195, 0.25, 2
-2.365, 0.26, -0.353, 1.464, 0
-2.257, 0.975, -0.348, -0.347, 1
-2.186, 1.0, 0.2, 0.264, 2
-2.383, 0.252, -0.348, 1.555, 0
-2.262, 0.966, -0.344, -0.346, 1
-2.185, 0.991, 0.204, 0.252, 2
-2.344, 0.241, -0.339, 1.345, 0
-2.271, 0.963, -0.343, -0.34, 1
-2.201, 0.995, 0.206, 0.306, 2
-2.34, 0.242, -0.338, 1.448, 0
-2.267, 0.964, -0.344, -0.349, 1
-2.176, 0.988, 0.203, 0.263, 2
-2.353, 0.25, -0.339, 1.545, 0
-2.267, 0.971, -0.343, -0.33, 1
-2.199, 1.005, 0.207, 0.295, 2
-2.356, 0.255, -0.338, 1.509, 0
-2.286, 0.985, -0.343, -0.305, 1
-2.195, 1.007, 0.212, 0.271, 2
-2.334, 0.259, -0.333, 1.403, 0
-2.279, 0.989, -0.337, -0.303, 1
-2.188, 1.01, 0.217, 0.273, 2
-2.349, 0.268, -0.33, 1.306, 0
-2.274, 0.995, -0.329, -0.282, 1
-2.184, 1.015, 0.224, 0.273, 2
-2.335, 0.274, -0.322, 1.112, 0
-2.271, 1.002, -0.321, -0.257, 1
-2.188, 1.024, 0.233, 0.273, 2
-2.342, 0.279, -0.315, 1.274, 0
-2.254, 1.0, -0.311, -0.275, 1
-2.201, 1.035, 0.243, 0.316, 2
-2.315, 0.278, -0.303, 1.249, 0
-2.26, 1.006, -0.304, -0.262, 1
-2.198, 1.036, 0.25, 0.293, 2
-2.332, 0.282, -0.297, 1.468, 0
-2.242, 0.999, -0.295, -0.259, 1
-2.194, 1.038, 0.256, 0.333, 2
-2.347, 0.284, -0.295, 1.31, 0
-2.264, 1.01, -0.296, -0.248, 1
-2.19, 1.037, 0.258, 0.313, 2
-2.328, 0.282, -0.29, 1.452, 0
-2.257, 1.008, -0.292, -0.265, 1
-2.161, 1.024, 0.258, 0.307, 2
-2.337, 0.282, -0.287, 1.433, 0
-2.257, 1.006, -0.288, -0.254, 1
-2.179, 1.031, 0.264, 0.328, 2
-2.343, 0.282, -0.284, 1.431, 0
-2.255, 1.005, -0.285, -0.248, 1
-2.164, 1.025, 0.266, 0.328, 2
-2.324, 0.283, -0.279, 1.299, 0
-2.241, 1.003, -0.281, -0.249, 1
-2.157, 1.027, 0.266, 0.312, 2
-2.328, 0.288, -0.28, 1.378, 0
-2.239, 1.008, -0.282, -0.248, 1
-2.179, 1.043, 0.268, 0.328, 2
-2.322, 0.287, -0.281, 1.293, 0
-2.248, 1.012, -0.286, -0.239, 1
-2.178, 1.042, 0.265, 0.311, 2
-2.338, 0.283, -0.284, 0.904, 0
-2.25, 1.007, -0.289, -0.236, 1
-2.18, 1.037, 0.263, 0.295, 2
-2.325, 0.276, -0.285, 1.325, 0
-2.247, 1.0, -0.291, -0.247, 1
-2.177, 1.031, 0.26, 0.321, 2
-2.336, 0.274, -0.285, 1.322, 0
-2.254, 1.001, -0.291, -0.234, 1
-2.193, 1.037, 0.264, 0.314, 2
-2.342, 0.269, -0.279, -0.791, 0
-2.237, 0.987, -0.284, -0.27, 1
-2.182, 1.025, 0.268, 0.316, 2
-2.315, 0.256, -0.267, 1.471, 0
-2.223, 0.97, -0.275, -0.274, 1
-2.167, 1.011, 0.272, 0.323, 2
-2.312, 0.247, -0.257, 1.555, 0
-2.243, 0.97, -0.271, -0.266, 1
-2.158, 1.0, 0.278, 0.315, 2
-2.327, 0.242, -0.25, 1.516, 0
-2.244, 0.963, -0.264, -0.259, 1
-2.164, 0.997, 0.284, 0.363, 2
-2.341, 0.236, -0.245, 1.399, 0
-2.251, 0.959, -0.26, -0.24, 1
-2.174, 0.994, 0.29, 0.334, 2
-2.346, 0.228, -0.244, 1.172, 0
-2.253, 0.95, -0.258, -0.252, 1
-2.168, 0.982, 0.29, 0.335, 2
-2.323, 0.216, -0.242, 1.448, 0
-2.261, 0.943, -0.258, -0.254, 1
-2.181, 0.978, 0.293, 0.334, 2
-2.318, 0.211, -0.24, 1.405, 0
-2.246, 0.932, -0.254, -0.238, 1
-2.183, 0.975, 0.296, 0.355, 2
-2.335, 0.209, -0.241, 1.257, 0
-2.247, 0.929, -0.252, -0.232, 1
-2.179, 0.966, 0.297, 0.35, 2
-2.308, 0.201, -0.239, 1.171, 0
-2.256, 0.927, -0.251, -0.228, 1
-2.184, 0.962, 0.3, 0.369, 2
-2.334, 0.198, -0.241, 1.104, 0
-2.232, 0.912, -0.246, -0.247, 1
-2.18, 0.953, 0.301, 0.36, 2
-2.308, 0.192, -0.24, 1.096, 0
-2.242, 0.913, -0.247, -0.26, 1
-2.176, 0.948, 0.301, 0.373, 2
-2.329, 0.191, -0.244, 1.243, 0
-2.247, 0.914, -0.25, -0.244, 1
-2.188, 0.951, 0.3, 0.362, 2
-2.316, 0.189, -0.246, 1.326, 0
-2.237, 0.909, -0.251, -0.257, 1
-2.18, 0.947, 0.297, 0.359, 2
-2.298, 0.186, -0.244, 1.393, 0
-2.232, 0.905, -0.252, -0.273, 1
-2.177, 0.944, 0.297, 0.346, 2
-2.299, 0.184, -0.24, 1.377, 0
-2.24, 0.906, -0.251, -0.256, 1
-2.188, 0.949, 0.3, 0.382, 2
-2.302, 0.184, -0.237, 1.365, 0
-2.244, 0.908, -0.248, -0.253, 1
-2.185, 0.95, 0.303, 0.37, 2
-2.292, 0.184, -0.231, 1.15, 0
-2.243, 0.91, -0.246, -0.235, 1
-2.165, 0.943, 0.304, 0.373, 2
-2.294, 0.184, -0.223, 1.188, 0
-2.25, 0.913, -0.24, -0.215, 1
-2.171, 0.948, 0.312, 0.389, 2
-2.297, 0.186, -0.214, 1.324, 0
-2.238, 0.909, -0.23, -0.214, 1
-2.169, 0.95, 0.32, 0.375, 2
-2.295, 0.187, -0.203, 1.365, 0
-2.236, 0.91, -0.221, -0.228, 1
-2.167, 0.953, 0.329, 0.373, 2
-2.291, 0.189, -0.192, 1.187, 0
-2.231, 0.91, -0.213, -0.207, 1
-2.161, 0.956, 0.335, 0.38, 2
-2.309, 0.193, -0.185, 1.22, 0
-2.229, 0.913, -0.207, -0.208, 1
-2.159, 0.96, 0.342, 0.386, 2
-2.295, 0.195, -0.178, 1.255, 0
-2.264, 0.93, -0.206, -0.176, 1
-2.18, 0.973, 0.349, 0.43, 2
-2.289, 0.197, -0.176, 1.205, 0
-2.225, 0.918, -0.201, -0.196, 1
-2.161, 0.969, 0.347, 0.402, 2
-2.309, 0.204, -0.18, 1.315, 0
-2.225, 0.923, -0.203, -0.209, 1
-2.185, 0.985, 0.349, 0.411, 2
-2.303, 0.206, -0.185, 1.436, 0
-2.23, 0.93, -0.208, -0.187, 1
-2.182, 0.987, 0.342, 0.411, 2
-2.286, 0.207, -0.192, 1.325, 0
-2.224, 0.93, -0.217, -0.214, 1
-2.174, 0.987, 0.331, 0.393, 2
-2.283, 0.208, -0.201, 1.246, 0
-2.229, 0.935, -0.231, -0.194, 1
-2.164, 0.986, 0.317, 0.4, 2
-2.28, 0.208, -0.209, 1.268, 0
-2.212, 0.928, -0.24, -0.215, 1
-2.162, 0.987, 0.308, 0.361, 2
-2.286, 0.208, -0.209, 1.152, 0
-2.218, 0.932, -0.242, -0.186, 1
-2.163, 0.989, 0.309, 0.358, 2
-2.266, 0.207, -0.201, 1.346, 0
-2.222, 0.934, -0.238, -0.204, 1
-2.145, 0.983, 0.314, 0.359, 2
-2.292, 0.212, -0.196, 0.919, 0
-2.196, 0.926, -0.225, -0.213, 1
-2.165, 0.994, 0.328, 0.368, 2
-2.28, 0.216, -0.185, 1.108, 0
-2.239, 0.951, -0.217, -0.15, 1
-2.152, 0.992, 0.34, 0.368, 2
-2.265, 0.221, -0.17, 0.893, 0
-2.24, 0.959, -0.2, -0.122, 1
-2.142, 0.994, 0.357, 0.379, 2
-2.265, 0.228, -0.155, 1.027, 0
-2.234, 0.965, -0.182, -0.066, 1
-2.159, 1.008, 0.378, 0.401, 2
-2.267, 0.234, -0.14, 0.843, 0
-2.225, 0.967, -0.161, -0.053, 1
-2.154, 1.01, 0.398, 0.44, 2
-2.265, 0.239, -0.126, 1.063, 0
-2.229, 0.976, -0.145, -0.054, 1
-2.143, 1.009, 0.413, 0.423, 2
-2.258, 0.242, -0.111, 1.144, 0
-2.216, 0.974, -0.127, -0.052, 1
-2.139, 1.009, 0.429, 0.438, 2
-2.262, 0.239, -0.097, 1.518, 0
-2.178, 0.953, -0.111, -0.082, 1
-2.147, 1.009, 0.445, 0.461, 2
-2.252, 0.232, -0.079, 1.554, 0
-2.212, 0.962, -0.097, -0.032, 1
-2.119, 0.994, 0.455, 0.462, 2
-2.266, 0.232, -0.059, 1.055, 0
-2.227, 0.968, -0.08, 0.02, 1
-2.141, 1.007, 0.478, 0.505, 2
-2.262, 0.232, -0.038, 1.14, 0
-2.187, 0.951, -0.06, 0.027, 1
-2.121, 1.0, 0.492, 0.496, 2
-2.257, 0.23, -0.018, 1.251, 0
-2.205, 0.957, -0.04, 0.044, 1
-2.129, 1.002, 0.515, 0.534, 2
-2.276, 0.229, 0.005, 0.916, 0
-2.2, 0.952, -0.014, 0.053, 1
-2.126, 0.996, 0.544, 0.561, 2
-2.267, 0.228, 0.029, 1.17, 0
-2.197, 0.95, 0.018, 0.122, 1
-2.12, 0.989, 0.575, 0.574, 2
-2.257, 0.232, 0.052, 0.796, 0
-2.225, 0.969, 0.052, 0.152, 1
-2.116, 0.988, 0.608, 0.606, 2
-2.255, 0.241, 0.068, 0.722, 0
-2.212, 0.974, 0.078, 0.145, 1
-2.095, 0.982, 0.625, 0.632, 2
-2.284, 0.253, 0.074, 0.565, 0
-2.194, 0.975, 0.089, 0.146, 1
-2.099, 0.987, 0.636, 0.61, 2
-2.272, 0.256, 0.072, 1.01, 0
-2.204, 0.984, 0.09, 0.206, 1
-2.134, 1.005, 0.645, 0.609, 2
-2.272, 0.257, 0.066, 0.841, 0
-2.206, 0.986, 0.086, 0.21, 1
-2.11, 0.992, 0.632, 0.609, 2
-2.265, 0.255, 0.059, 1.334, 0
-2.214, 0.989, 0.08, 0.222, 1
-2.109, 0.99, 0.625, 0.605, 2
-2.274, 0.256, 0.057, 0.166, 0
-2.203, 0.983, 0.075, 0.179, 1
-2.131, 1.001, 0.628, 0.595, 2
-2.27, 0.256, 0.056, 0.789, 0
-2.192, 0.978, 0.072, 0.169, 1
-2.12, 0.998, 0.623, 0.608, 2
-2.276, 0.257, 0.057, 0.477, 0
-2.2, 0.983, 0.072, 0.16, 1
-2.115, 0.998, 0.622, 0.6, 2
-2.242, 0.252, 0.06, 1.112, 0
-2.191, 0.978, 0.073, 0.14, 1
-2.108, 0.994, 0.621, 0.617, 2
-2.276, 0.253, 0.062, 0.532, 0
-2.193, 0.975, 0.071, 0.132, 1
-2.124, 1.001, 0.622, 0.603, 2
-2.273, 0.251, 0.058, 0.845, 0
-2.197, 0.975, 0.064, 0.172, 1
-2.125, 1.003, 0.614, 0.564, 2
-2.28, 0.25, 0.055, 0.504, 0
-2.201, 0.976, 0.057, 0.149, 1
-2.134, 1.01, 0.608, 0.601, 2
-2.265, 0.249, 0.049, 0.873, 0
-2.201, 0.976, 0.047, 0.159, 1
-2.12, 1.006, 0.594, 0.587, 2
-2.261, 0.25, 0.044, 1.002, 0
-2.195, 0.975, 0.038, 0.145, 1
-2.118, 1.009, 0.585, 0.576, 2
-2.258, 0.249, 0.037, 1.103, 0
-2.204, 0.978, 0.028, 0.177, 1
-2.142, 1.022, 0.58, 0.552, 2
-2.272, 0.249, 0.032, 0.383, 0
-2.211, 0.98, 0.019, 0.136, 1
-2.141, 1.023, 0.571, 0.562, 2
-2.271, 0.248, 0.027, 0.633, 0
-2.205, 0.976, 0.011, 0.046, 1
-2.12, 1.014, 0.559, 0.536, 2
-2.258, 0.246, 0.024, 1.184, 0
-2.205, 0.976, 0.007, 0.062, 1
-2.117, 1.013, 0.554, 0.53, 2
-2.278, 0.248, 0.023, 0.065, 0
-2.192, 0.97, 0.004, 0.065, 1
-2.14, 1.025, 0.557, 0.521, 2
-2.263, 0.246, 0.019, 0.784, 0
-2.2, 0.972, -0.002, 0.08, 1
-2.14, 1.025, 0.549, 0.54, 2
-2.278, 0.247, 0.014, -0.345, 0
-2.204, 0.974, -0.01, 0.075, 1
-2.13, 1.023, 0.539, 0.527, 2
-2.277, 0.247, 0.01, 1.229, 0
-2.208, 0.976, -0.017, 0.089, 1
-2.137, 1.026, 0.535, 0.512, 2
-2.28, 0.243, 0.006, 0.095, 0
-2.196, 0.966, -0.021, 0.068, 1
-2.121, 1.012, 0.527, 0.513, 2
-2.27, 0.234, 0.004, 0.877, 0
-2.184, 0.952, -0.021, 0.009, 1
-2.119, 1.002, 0.526, 0.533, 2
-2.278, 0.23, 0.008, 0.776, 0
-2.192, 0.949, -0.016, 0.033, 1
-2.135, 1.004, 0.537, 0.532, 2
-2.279, 0.23, 0.016, 0.519, 0
-2.193, 0.95, -0.007, 0.054, 1
-2.132, 1.003, 0.546, 0.536, 2
-2.272, 0.23, 0.023, 0.498, 0
-2.191, 0.951, 0.001, 0.049, 1
-2.145, 1.009, 0.557, 0.548, 2
-2.278, 0.229, 0.031, 0.118, 0
-2.193, 0.949, 0.009, 0.076, 1
-2.126, 0.997, 0.561, 0.561, 2
-2.28, 0.225, 0.035, -0.239, 0
-2.188, 0.942, 0.014, 0.067, 1
-2.131, 0.994, 0.565, 0.569, 2
-2.281, 0.217, 0.037, 0.337, 0
-2.204, 0.941, 0.018, 0.071, 1
-2.141, 0.988, 0.572, 0.569, 2
-2.279, 0.207, 0.04, 1.19, 0
-2.211, 0.933, 0.025, 0.053, 1
-2.113, 0.962, 0.57, 0.567, 2
-2.266, 0.197, 0.044, 0.718, 0
-2.214, 0.925, 0.031, 0.084, 1
-2.115, 0.952, 0.577, 0.589, 2
-2.269, 0.189, 0.047, 0.607, 0
-2.215, 0.917, 0.035, 0.099, 1
-2.145, 0.958, 0.587, 0.609, 2
-2.273, 0.18, 0.049, 0.602, 0
-2.215, 0.907, 0.034, 0.097, 1
-2.149, 0.952, 0.584, 0.578, 2
-2.271, 0.17, 0.044, 0.903, 0
-2.238, 0.904, 0.026, 0.076, 1
-2.166, 0.95, 0.578, 0.586, 2
-2.261, 0.16, 0.032, 0.965, 0
-2.246, 0.897, 0.013, 0.108, 1
-2.158, 0.936, 0.562, 0.544, 2
-2.27, 0.153, 0.022, 1.111, 0
-2.222, 0.88, 0.001, 0.057, 1
-2.16, 0.93, 0.55, 0.567, 2
-2.261, 0.149, 0.014, 0.975, 0
-2.223, 0.876, -0.008, 0.049, 1
-2.133, 0.913, 0.536, 0.559, 2
-2.29, 0.147, 0.011, 1.176, 0
-2.219, 0.87, -0.009, 0.04, 1
-2.166, 0.923, 0.545, 0.568, 2
-2.272, 0.145, 0.013, 1.082, 0
-2.218, 0.868, -0.004, 0.033, 1
-2.133, 0.907, 0.542, 0.571, 2
-2.271, 0.145, 0.021, 1.287, 0
-2.222, 0.87, 0.005, 0.067, 1
-2.14, 0.909, 0.555, 0.566, 2
-2.273, 0.143, 0.034, 1.396, 0
-2.207, 0.861, 0.017, 0.043, 1
-2.145, 0.909, 0.568, 0.603, 2
-2.294, 0.137, 0.045, 1.202, 0
-2.215, 0.857, 0.029, 0.076, 1
-2.14, 0.898, 0.576, 0.639, 2
-2.296, 0.128, 0.052, 1.485, 0
-2.231, 0.853, 0.037, 0.078, 1
-2.135, 0.884, 0.583, 0.621, 2
-2.302, 0.121, 0.056, 0.728, 0
-2.215, 0.839, 0.044, 0.058, 1
-2.13, 0.872, 0.589, 0.66, 2
-2.295, 0.116, 0.056, 0.591, 0
-2.226, 0.839, 0.05, 0.097, 1
-2.157, 0.876, 0.601, 0.63, 2
-2.281, 0.115, 0.051, 1.102, 0
-2.228, 0.839, 0.051, 0.122, 1
-2.159, 0.872, 0.6, 0.636, 2
-2.299, 0.114, 0.047, 0.56, 0
-2.24, 0.842, 0.05, 0.126, 1
-2.167, 0.87, 0.603, 0.634, 2
-2.289, 0.108, 0.047, 0.277, 0
-2.23, 0.832, 0.052, 0.131, 1
-2.143, 0.853, 0.598, 0.65, 2
-2.292, 0.101, 0.048, 0.589, 0
-2.243, 0.83, 0.052, 0.126, 1
-2.149, 0.849, 0.599, 0.656, 2
-2.303, 0.091, 0.049, 0.663, 0
-2.241, 0.817, 0.052, 0.118, 1
-2.141, 0.833, 0.596, 0.667, 2
-2.3, 0.076, 0.05, 0.681, 0
-2.226, 0.796, 0.052, 0.049, 1
-2.142, 0.818, 0.595, 0.651, 2
-2.279, 0.06, 0.047, 0.622, 0
-2.249, 0.788, 0.051, 0.131, 1
-2.186, 0.82, 0.604, 0.655, 2
-2.28, 0.047, 0.043, 0.645, 0
-2.255, 0.776, 0.047, 0.11, 1
-2.184, 0.805, 0.598, 0.694, 2
-2.282, 0.031, 0.04, 0.835, 0
-2.258, 0.761, 0.042, 0.065, 1
-2.184, 0.789, 0.593, 0.677, 2
-2.295, 0.013, 0.036, 0.835, 0
-2.276, 0.748, 0.039, 0.123, 1
-2.17, 0.763, 0.585, 0.684, 2
-2.283, -0.006, 0.034, 0.749, 0
-2.251, 0.719, 0.038, 0.055, 1
-2.185, 0.747, 0.589, 0.709, 2
-2.285, -0.024, 0.032, 0.435, 0
-2.256, 0.702, 0.038, 0.046, 1
-2.19, 0.729, 0.589, 0.726, 2
-2.292, -0.041, 0.028, 0.621, 0
-2.237, 0.679, 0.036, 0.014, 1
-2.169, 0.704, 0.58, 0.714, 2
-2.285, -0.057, 0.027, 0.43, 0
-2.257, 0.668, 0.037, 0.046, 1
-2.17, 0.686, 0.582, 0.729, 2
-2.298, -0.074, 0.03, 0.499, 0
-2.258, 0.65, 0.042, 0.024, 1
-2.185, 0.672, 0.591, 0.777, 2
-2.285, -0.091, 0.031, 0.31, 0
-2.264, 0.634, 0.044, 0.041, 1
-2.21, 0.661, 0.598, 0.787, 2
-2.296, -0.109, 0.03, 0.44, 0
-2.278, 0.62, 0.043, 0.059, 1
-2.185, 0.637, 0.589, 0.801, 2
-2.285, -0.122, 0.031, 0.752, 0
-2.279, 0.606, 0.044, 0.067, 1
-2.207, 0.632, 0.596, 0.827, 2
-2.292, -0.131, 0.033, 1.016, 0
-2.26, 0.592, 0.044, 0.027, 1
-2.183, 0.616, 0.591, 0.837, 2
-2.301, -0.142, 0.035, 0.373, 0
-2.263, 0.581, 0.046, 0.031, 1
-2.203, 0.61, 0.597, 0.826, 2
-2.285, -0.154, 0.032, 0.998, 0
-2.276, 0.571, 0.045, 0.052, 1
-2.185, 0.59, 0.589, 0.825, 2
-2.286, -0.168, 0.025, 0.982, 0
-2.316, 0.567, 0.04, 0.186, 1
-2.212, 0.582, 0.589, 0.821, 2
-2.302, -0.182, 0.02, 0.95, 0
-2.277, 0.544, 0.034, 0.001, 1
-2.2, 0.566, 0.582, 0.871, 2
-2.308, -0.195, 0.024, 0.008, 0
-2.255, 0.526, 0.037, -0.049, 1
-2.197, 0.553, 0.586, 0.918, 2
-2.309, -0.209, 0.033, 0.131, 0
-2.253, 0.511, 0.046, -0.064, 1
-2.207, 0.542, 0.597, 0.897, 2
-2.291, -0.223, 0.039, 0.353, 0
-2.288, 0.503, 0.051, 0.022, 1
-2.208, 0.526, 0.6, 0.918, 2
-2.298, -0.239, 0.038, 0.694, 0
-2.299, 0.489, 0.051, 0.053, 1
-2.207, 0.51, 0.598, 0.924, 2
-2.297, -0.253, 0.035, 0.765, 0
-2.306, 0.476, 0.048, 0.118, 1
-2.198, 0.494, 0.591, 0.916, 2
-2.288, -0.264, 0.029, 0.757, 0
-2.298, 0.461, 0.043, 0.033, 1
-2.238, 0.49, 0.594, 0.911, 2
-2.306, -0.275, 0.018, 1.156, 0
-2.31, 0.454, 0.034, 0.05, 1
-2.215, 0.473, 0.579, 0.911, 2
-2.314, -0.284, 0.01, 0.814, 0
-2.292, 0.442, 0.028, -0.054, 1
-2.226, 0.465, 0.577, 0.926, 2
-2.324, -0.292, 0.01, 0.809, 0
-2.29, 0.434, 0.03, -0.098, 1
-2.228, 0.458, 0.581, 0.993, 2
-2.311, -0.296, 0.016, 0.784, 0
-2.285, 0.427, 0.037, -0.033, 1
-2.228, 0.452, 0.588, 0.981, 2
-2.307, -0.299, 0.021, 0.812, 0
-2.291, 0.425, 0.042, -0.052, 1
-2.235, 0.45, 0.594, 0.92, 2
-2.315, -0.303, 0.017, 1.16, 0
-2.317, 0.426, 0.039, -0.039, 1
-2.242, 0.447, 0.588, 0.955, 2
-2.313, -0.308, 0.008, 0.884, 0
-2.319, 0.42, 0.028, 0.014, 1
-2.225, 0.438, 0.573, 1.002, 2
-2.306, -0.316, 0.004, 0.617, 0
-2.314, 0.41, 0.023, 0.02, 1
-2.206, 0.425, 0.566, 0.945, 2
-2.325, -0.327, 0.006, 0.786, 0
-2.294, 0.397, 0.025, -0.218, 1
-2.23, 0.421, 0.574, 1.021, 2
-2.326, -0.334, 0.01, 0.691, 0
-2.289, 0.39, 0.029, -0.15, 1
-2.225, 0.414, 0.578, 1.033, 2
-2.334, -0.341, 0.015, 1.03, 0
-2.299, 0.386, 0.034, -0.109, 1
-2.213, 0.406, 0.579, 1.015, 2
-2.333, -0.347, 0.018, 0.62, 0
-2.303, 0.379, 0.037, -0.025, 1
-2.228, 0.402, 0.584, 0.997, 2
-2.313, -0.353, 0.017, 0.757, 0
-2.318, 0.373, 0.034, 0.069, 1
-2.244, 0.397, 0.583, 0.997, 2
-2.321, -0.364, 0.01, 1.046, 0
-2.31, 0.362, 0.026, -0.076, 1
-2.242, 0.387, 0.573, 0.98, 2
-2.331, -0.373, 0.002, 1.001, 0
-2.318, 0.355, 0.017, -0.1, 1
-2.238, 0.378, 0.564, 1.041, 2
-2.334, -0.381, -0.002, 0.779, 0
-2.313, 0.346, 0.015, -0.312, 1
-2.234, 0.369, 0.563, 1.008, 2
-2.341, -0.389, 0.004, 0.494, 0
-2.304, 0.338, 0.021, -0.149, 1
-2.236, 0.362, 0.571, 1.009, 2
-2.331, -0.396, 0.014, 0.692, 0
-2.315, 0.331, 0.031, -0.198, 1
-2.239, 0.354, 0.581, 1.185, 2
-2.322, -0.404, 0.021, 0.518, 0
-2.316, 0.321, 0.037, -0.035, 1
-2.246, 0.347, 0.587, 1.093, 2
-2.331, -0.416, 0.023, 0.626, 0
-2.323, 0.311, 0.037, -0.074, 1
-2.241, 0.337, 0.584, 1.176, 2
-2.338, -0.426, 0.023, 0.663, 0
-2.335, 0.304, 0.034, -0.11, 1
-2.235, 0.329, 0.579, 1.052, 2
-2.31, -0.427, 0.019, 0.968, 0
-2.338, 0.297, 0.029, -0.055, 1
-2.237, 0.324, 0.572, 1.073, 2
-2.332, -0.435, 0.009, 1.247, 0
-2.338, 0.292, 0.02, -0.399, 1
-2.245, 0.319, 0.564, 1.059, 2
-2.333, -0.439, -0.002, 1.076, 0
-2.335, 0.289, 0.01, -0.305, 1
-2.249, 0.315, 0.556, 1.054, 2
-2.345, -0.444, -0.011, 0.783, 0
-2.334, 0.286, 0.002, 1.499, 1
-2.254, 0.311, 0.55, 1.084, 2
-2.349, -0.45, -0.02, 0.867, 0
-2.335, 0.28, -0.006, -0.492, 1
-2.239, 0.302, 0.538, 1.068, 2
-2.349, -0.457, -0.029, 0.83, 0
-2.35, 0.274, -0.013, -0.307, 1
-2.245, 0.294, 0.531, 1.121, 2
-2.347, -0.465, -0.033, 0.935, 0
-2.325, 0.263, -0.018, 1.409, 1
-2.262, 0.288, 0.532, 1.187, 2
-2.357, -0.474, -0.033, 0.797, 0
-2.326, 0.255, -0.019, -0.468, 1
-2.272, 0.284, 0.532, 1.225, 2
-2.346, -0.476, -0.034, 0.598, 0
-2.326, 0.249, -0.021, -0.342, 1
-2.255, 0.275, 0.527, 1.109, 2
-2.352, -0.486, -0.036, 0.632, 0
-2.339, 0.242, -0.021, -0.317, 1
-2.243, 0.263, 0.525, 1.175, 2
-2.337, -0.492, -0.037, 0.745, 0
-2.344, 0.233, -0.02, -0.433, 1
-2.25, 0.253, 0.528, 1.281, 2
-2.368, -0.502, -0.039, 0.787, 0
-2.32, 0.227, -0.017, -0.474, 1
-2.26, 0.25, 0.532, 1.084, 2
-2.366, -0.497, -0.039, 0.769, 0
-2.324, 0.231, -0.016, -0.391, 1
-2.252, 0.253, 0.53, 1.055, 2
-2.367, -0.492, -0.039, 0.85, 0
-2.34, 0.238, -0.016, -0.252, 1
-2.269, 0.259, 0.535, 1.163, 2
-2.358, -0.49, -0.036, 0.673, 0
-2.329, 0.236, -0.014, 1.406, 1
-2.242, 0.254, 0.532, 1.055, 2
-2.349, -0.49, -0.032, 0.697, 0
-2.335, 0.235, -0.01, -0.505, 1
-2.265, 0.255, 0.54, 1.042, 2
-2.366, -0.494, -0.029, 0.616, 0
-2.324, 0.231, -0.008, -0.45, 1
-2.257, 0.253, 0.538, 0.996, 2
-2.384, -0.499, -0.031, 0.709, 0
-2.331, 0.231, -0.013, 1.39, 1
-2.26, 0.253, 0.534, 1.094, 2
-2.369, -0.501, -0.036, 0.758, 0
-2.358, 0.228, -0.021, 1.534, 1
-2.272, 0.25, 0.528, 1.137, 2
-2.375, -0.51, -0.044, 0.759, 0
-2.342, 0.218, -0.029, 1.41, 1
-2.256, 0.239, 0.516, 1.147, 2
-2.359, -0.516, -0.053, 0.743, 0
-2.344, 0.21, -0.038, 1.371, 1
-2.256, 0.231, 0.506, 1.161, 2
-2.369, -0.523, -0.062, 0.612, 0
-2.344, 0.204, -0.047, 1.488, 1
-2.246, 0.224, 0.496, 1.15, 2
-2.352, -0.525, -0.07, 0.676, 0
-2.335, 0.198, -0.055, 1.374, 1
-2.264, 0.218, 0.492, 1.167, 2
