x,y,z,yaw,index
-2.328, 0.074, -0.307, 1.45, 1
-2.263, 0.797, -0.312, -0.405, 2
-2.313, -0.394, 0.328, 0.306, 0
-2.344, 0.068, -0.301, 1.124, 1
-2.279, 0.796, -0.312, -0.361, 2
-2.283, -0.385, 0.325, 0.192, 0
-2.362, 0.069, -0.304, 1.193, 1
-2.265, 0.79, -0.313, -0.395, 2
-2.302, -0.381, 0.33, 0.312, 0
-2.346, 0.072, -0.302, 1.126, 1
-2.258, 0.792, -0.315, -0.412, 2
-2.299, -0.376, 0.334, 0.162, 0
-2.334, 0.073, -0.299, 1.211, 1
-2.276, 0.8, -0.32, -0.366, 2
-2.3, -0.377, 0.335, 0.057, 0
-2.342, 0.071, -0.3, 1.161, 1
-2.294, 0.804, -0.326, -0.356, 2
-2.303, -0.382, 0.332, 0.402, 0
-2.334, 0.064, -0.304, 0.966, 1
-2.294, 0.796, -0.336, -0.378, 2
-2.318, -0.39, 0.327, 0.418, 0
-2.317, 0.053, -0.311, 0.94, 1
-2.315, 0.792, -0.352, -0.367, 2
-2.32, -0.392, 0.314, -0.139, 0
-2.308, 0.043, -0.326, 1.135, 1
-2.301, 0.777, -0.372, -0.466, 2
-2.311, -0.388, 0.307, 0.234, 0
-2.323, 0.039, -0.342, 1.099, 1
-2.271, 0.762, -0.389, -0.52, 2
-2.305, -0.389, 0.31, 0.053, 0
-2.351, 0.035, -0.348, 1.186, 1
-2.269, 0.756, -0.396, -0.504, 2
-2.304, -0.398, 0.323, -0.171, 0
-2.349, 0.025, -0.338, 1.521, 1
-2.274, 0.746, -0.39, -0.518, 2
-2.3, -0.406, 0.339, -0.197, 0
-2.344, 0.015, -0.321, 1.465, 1
-2.278, 0.736, -0.374, -0.526, 2
-2.287, -0.408, 0.347, 0.126, 0
-2.342, 0.01, -0.308, 1.262, 1
-2.281, 0.731, -0.36, -0.507, 2
-2.316, -0.414, 0.35, 0.798, 0
-2.35, 0.009, -0.305, 1.198, 1
-2.296, 0.735, -0.357, -0.464, 2
-2.331, -0.415, 0.34, -0.129, 0
-2.334, 0.012, -0.311, 1.384, 1
-2.274, 0.731, -0.36, -0.547, 2
-2.323, -0.41, 0.324, -0.111, 0
-2.346, 0.016, -0.327, 1.486, 1
-2.271, 0.734, -0.372, -0.525, 2
-2.321, -0.407, 0.316, 0.011, 0
-2.349, 0.021, -0.335, 1.417, 1
-2.278, 0.742, -0.378, -0.51, 2
-2.33, -0.401, 0.309, -0.012, 0
-2.367, 0.029, -0.343, 1.518, 1
-2.274, 0.748, -0.381, -0.53, 2
-2.302, -0.383, 0.302, 0.011, 0
-2.394, 0.042, -0.352, 0.912, 1
-2.285, 0.765, -0.387, -0.505, 2
-2.287, -0.362, 0.3, 0.218, 0
-2.394, 0.059, -0.354, 0.674, 1
-2.296, 0.787, -0.391, -0.468, 2
-2.29, -0.346, 0.306, 0.321, 0
-2.351, 0.076, -0.343, 0.757, 1
-2.298, 0.807, -0.388, -0.431, 2
-2.298, -0.335, 0.315, 0.299, 0
-2.343, 0.089, -0.334, 0.953, 1
-2.264, 0.809, -0.376, -0.43, 2
-2.299, -0.328, 0.324, 0.379, 0
-2.339, 0.096, -0.326, 1.234, 1
-2.264, 0.816, -0.371, -0.429, 2
-2.318, -0.326, 0.335, 0.26, 0
-2.32, 0.098, -0.317, 1.168, 1
-2.259, 0.817, -0.367, -0.411, 2
-2.318, -0.322, 0.344, 0.336, 0
-2.327, 0.1, -0.31, 1.218, 1
-2.272, 0.824, -0.364, -0.408, 2
-2.313, -0.316, 0.347, 0.157, 0
-2.322, 0.103, -0.305, 1.031, 1
-2.262, 0.823, -0.36, -0.408, 2
-2.303, -0.313, 0.349, 0.052, 0
-2.329, 0.104, -0.304, 1.166, 1
-2.264, 0.825, -0.361, -0.427, 2
-2.319, -0.315, 0.348, 0.244, 0
-2.314, 0.102, -0.305, 1.179, 1
-2.263, 0.823, -0.366, -0.422, 2
-2.34, -0.315, 0.341, 0.821, 0
-2.347, 0.102, -0.318, 1.137, 1
-2.257, 0.82, -0.375, -0.452, 2
-2.32, -0.307, 0.326, -0.465, 0
-2.353, 0.106, -0.332, 1.38, 1
-2.257, 0.823, -0.389, -0.481, 2
-2.31, -0.297, 0.315, 0.007, 0
-2.337, 0.112, -0.341, 1.526, 1
-2.245, 0.826, -0.399, -0.492, 2
-2.313, -0.286, 0.308, 0.005, 0
-2.371, 0.12, -0.356, 1.466, 1
-2.244, 0.833, -0.412, -0.502, 2
-2.298, -0.268, 0.308, 0.314, 0
-2.36, 0.128, -0.359, 1.139, 1
-2.253, 0.845, -0.426, -0.487, 2
-2.309, -0.25, 0.317, 0.331, 0
-2.343, 0.139, -0.354, 1.044, 1
-2.247, 0.855, -0.431, -0.494, 2
-2.323, -0.234, 0.327, 0.339, 0
-2.349, 0.15, -0.351, 0.872, 1
-2.245, 0.863, -0.436, -0.484, 2
-2.301, -0.22, 0.328, 0.278, 0
-2.348, 0.156, -0.349, 1.046, 1
-2.242, 0.868, -0.442, -0.472, 2
-2.334, -0.217, 0.332, 0.312, 0
-2.324, 0.158, -0.347, 1.111, 1
-2.233, 0.867, -0.447, -0.459, 2
-2.344, -0.22, 0.329, 0.946, 0
-2.332, 0.156, -0.352, 0.968, 1
-2.259, 0.875, -0.457, -0.452, 2
-2.352, -0.227, 0.322, 0.967, 0
-2.331, 0.151, -0.358, 1.04, 1
-2.274, 0.875, -0.466, -0.445, 2
-2.356, -0.235, 0.308, 1.57, 0
-2.327, 0.144, -0.369, 1.013, 1
-2.284, 0.871, -0.478, -0.418, 2
-2.356, -0.243, 0.287, 1.227, 0
-2.313, 0.135, -0.385, 1.146, 1
-2.263, 0.855, -0.49, -0.495, 2
-2.405, -0.249, 0.269, 1.501, 0
-2.33, 0.134, -0.41, 1.393, 1
-2.253, 0.848, -0.508, -0.547, 2
-2.385, -0.245, 0.244, 0.793, 0
-2.331, 0.139, -0.43, 1.397, 1
-2.229, 0.846, -0.518, -0.599, 2
-2.385, -0.239, 0.223, -0.193, 0
-2.343, 0.148, -0.452, 1.547, 1
-2.233, 0.857, -0.535, -0.594, 2
-2.372, -0.231, 0.202, -0.458, 0
-2.34, 0.158, -0.47, 1.538, 1
-2.23, 0.868, -0.549, -0.58, 2
-2.361, -0.223, 0.187, -0.231, 0
-2.343, 0.167, -0.485, 1.435, 1
-2.223, 0.875, -0.56, -0.566, 2
-2.347, -0.213, 0.18, 0.059, 0
-2.346, 0.175, -0.493, 1.354, 1
-2.222, 0.883, -0.568, -0.552, 2
-2.325, -0.203, 0.179, 0.071, 0
-2.358, 0.183, -0.498, 0.869, 1
-2.241, 0.899, -0.576, -0.535, 2
-2.333, -0.196, 0.182, 0.206, 0
-2.342, 0.189, -0.492, 1.266, 1
-2.211, 0.894, -0.567, -0.538, 2
-2.334, -0.185, 0.187, 0.152, 0
-2.337, 0.197, -0.487, 1.023, 1
-2.272, 0.927, -0.58, -0.506, 2
-2.333, -0.17, 0.19, 0.189, 0
-2.368, 0.213, -0.49, 0.695, 1
-2.252, 0.933, -0.574, -0.508, 2
-2.35, -0.153, 0.195, 0.289, 0
-2.37, 0.23, -0.487, 0.828, 1
-2.241, 0.944, -0.57, -0.509, 2
-2.347, -0.133, 0.195, 0.159, 0
-2.379, 0.25, -0.487, -1.059, 1
-2.251, 0.969, -0.573, -0.492, 2
-2.332, -0.113, 0.19, -0.134, 0
-2.403, 0.274, -0.495, -0.831, 1
-2.225, 0.98, -0.569, -0.483, 2
-2.333, -0.094, 0.183, -0.026, 0
-2.41, 0.295, -0.503, -0.793, 1
-2.194, 0.989, -0.568, -0.513, 2
-2.351, -0.077, 0.18, 0.072, 0
-2.386, 0.312, -0.503, -1.37, 1
-2.201, 1.014, -0.575, -0.476, 2
-2.353, -0.062, 0.176, 0.127, 0
-2.376, 0.327, -0.505, -0.875, 1
-2.21, 1.036, -0.582, -0.476, 2
-2.352, -0.045, 0.174, 0.194, 0
-2.369, 0.342, -0.506, -0.834, 1
-2.185, 1.041, -0.58, -0.476, 2
-2.343, -0.029, 0.17, 0.068, 0
-2.375, 0.36, -0.511, -1.349, 1
-2.186, 1.061, -0.584, -0.465, 2
-2.362, -0.013, 0.166, 0.141, 0
-2.379, 0.377, -0.518, -0.614, 1
-2.17, 1.071, -0.586, -0.467, 2
-2.351, 0.003, 0.161, 0.128, 0
-2.358, 0.39, -0.518, -0.671, 1
-2.171, 1.09, -0.593, -0.459, 2
-2.34, 0.018, 0.157, 0.045, 0
-2.34, 0.404, -0.518, -0.793, 1
-2.147, 1.096, -0.59, -0.456, 2
-2.356, 0.033, 0.154, 0.078, 0
-2.357, 0.423, -0.525, -0.766, 1
-2.181, 1.131, -0.603, -0.441, 2
-2.349, 0.05, 0.147, -0.151, 0
-2.37, 0.443, -0.534, -0.798, 1
-2.153, 1.135, -0.602, -0.457, 2
-2.352, 0.068, 0.138, -0.001, 0
-2.345, 0.458, -0.539, -1.546, 1
-2.144, 1.153, -0.608, -0.447, 2
-2.36, 0.085, 0.131, -0.026, 0
-2.34, 0.473, -0.546, -0.792, 1
-2.146, 1.172, -0.62, -0.447, 2
-2.351, 0.103, 0.124, -0.058, 0
-2.327, 0.487, -0.552, -1.341, 1
-2.152, 1.193, -0.633, -0.452, 2
-2.368, 0.122, 0.12, 0.042, 0
-2.348, 0.509, -0.565, -0.668, 1
-2.129, 1.199, -0.637, -0.463, 2
-2.36, 0.134, 0.117, 0.206, 0
-2.304, 0.514, -0.558, -0.662, 1
-2.114, 1.206, -0.638, -0.454, 2
-2.363, 0.14, 0.115, 0.028, 0
-2.285, 0.517, -0.556, -0.767, 1
-2.14, 1.23, -0.649, -0.422, 2
-2.37, 0.144, 0.111, 0.151, 0
-2.283, 0.523, -0.56, -1.37, 1
-2.119, 1.224, -0.646, -0.452, 2
-2.378, 0.147, 0.107, 0.296, 0
-2.278, 0.525, -0.562, -0.775, 1
-2.137, 1.239, -0.654, -0.442, 2
-2.373, 0.145, 0.101, 0.365, 0
-2.273, 0.526, -0.567, -1.347, 1
-2.138, 1.242, -0.658, -0.448, 2
-2.397, 0.143, 0.096, 0.6, 0
-2.274, 0.524, -0.572, 1.177, 1
-2.13, 1.236, -0.659, -0.449, 2
-2.358, 0.135, 0.09, 0.508, 0
-2.273, 0.52, -0.577, 1.291, 1
-2.127, 1.231, -0.661, -0.441, 2
-2.342, 0.126, 0.088, 0.208, 0
-2.311, 0.523, -0.588, -0.613, 1
-2.119, 1.22, -0.66, -0.455, 2
-2.362, 0.118, 0.089, 0.299, 0
-2.31, 0.513, -0.586, -0.713, 1
-2.121, 1.213, -0.657, -0.457, 2
-2.359, 0.107, 0.086, 0.318, 0
-2.296, 0.502, -0.583, -0.662, 1
-2.139, 1.213, -0.661, -0.44, 2
-2.362, 0.096, 0.081, 0.32, 0
-2.285, 0.489, -0.585, -0.755, 1
-2.141, 1.204, -0.664, -0.462, 2
-2.351, 0.088, 0.083, 0.113, 0
-2.282, 0.479, -0.585, -0.814, 1
-2.136, 1.191, -0.664, -0.459, 2
-2.356, 0.086, 0.088, 0.197, 0
-2.268, 0.472, -0.578, 1.22, 1
-2.136, 1.186, -0.661, -0.464, 2
-2.357, 0.092, 0.093, 0.247, 0
-2.279, 0.476, -0.576, -0.8, 1
-2.136, 1.189, -0.658, -0.455, 2
-2.362, 0.097, 0.094, 0.224, 0
-2.278, 0.482, -0.573, -0.79, 1
-2.118, 1.185, -0.651, -0.461, 2
-2.367, 0.1, 0.093, 0.395, 0
-2.289, 0.49, -0.576, -0.728, 1
-2.132, 1.199, -0.654, -0.451, 2
-2.357, 0.098, 0.089, 0.163, 0
-2.297, 0.493, -0.581, -0.739, 1
-2.134, 1.204, -0.655, -0.45, 2
-2.365, 0.093, 0.089, 0.153, 0
-2.272, 0.485, -0.576, -0.79, 1
-2.114, 1.19, -0.648, -0.454, 2
-2.357, 0.087, 0.09, 0.212, 0
-2.285, 0.483, -0.579, -0.804, 1
-2.121, 1.189, -0.648, -0.449, 2
-2.364, 0.083, 0.098, -0.166, 0
-2.27, 0.476, -0.57, -1.376, 1
-2.111, 1.179, -0.64, -0.457, 2
-2.376, 0.076, 0.111, 0.281, 0
-2.28, 0.471, -0.561, 1.476, 1
-2.111, 1.171, -0.629, -0.45, 2
-2.346, 0.068, 0.127, -0.404, 0
-2.302, 0.465, -0.55, -0.783, 1
-2.127, 1.17, -0.62, -0.444, 2
-2.342, 0.058, 0.146, -0.203, 0
-2.303, 0.455, -0.532, -1.51, 1
-2.127, 1.156, -0.602, -0.441, 2
-2.326, 0.043, 0.162, 0.009, 0
-2.319, 0.442, -0.516, -0.815, 1
-2.106, 1.127, -0.579, -0.452, 2
-2.344, 0.031, 0.174, -0.07, 0
-2.326, 0.428, -0.504, -0.756, 1
-2.132, 1.124, -0.574, -0.414, 2
-2.345, 0.021, 0.184, 0.121, 0
-2.304, 0.412, -0.491, -1.535, 1
-2.159, 1.124, -0.572, -0.398, 2
-2.379, 0.017, 0.204, 1.103, 0
-2.317, 0.407, -0.479, 1.297, 1
-2.16, 1.116, -0.558, -0.395, 2
-2.381, 0.014, 0.224, 0.47, 0
-2.271, 0.397, -0.45, 1.254, 1
-2.135, 1.099, -0.531, -0.374, 2
-2.377, 0.013, 0.24, 0.402, 0
-2.28, 0.398, -0.433, 1.245, 1
-2.146, 1.103, -0.516, -0.336, 2
-2.374, 0.015, 0.251, 0.078, 0
-2.305, 0.402, -0.425, 1.174, 1
-2.142, 1.102, -0.502, -0.359, 2
-2.366, 0.017, 0.257, 0.385, 0
-2.308, 0.406, -0.418, 1.132, 1
-2.141, 1.104, -0.494, -0.357, 2
-2.353, 0.019, 0.262, 0.529, 0
-2.325, 0.412, -0.413, 1.143, 1
-2.146, 1.109, -0.488, -0.341, 2
-2.372, 0.02, 0.269, 0.219, 0
-2.293, 0.408, -0.403, 1.0, 1
-2.164, 1.122, -0.486, -0.328, 2
-2.37, 0.022, 0.272, 0.448, 0
-2.309, 0.413, -0.401, -0.776, 1
-2.151, 1.117, -0.478, -0.331, 2
-2.348, 0.024, 0.272, 0.383, 0
-2.308, 0.414, -0.398, -0.698, 1
-2.16, 1.125, -0.477, -0.308, 2
-2.356, 0.029, 0.274, 0.245, 0
-2.309, 0.421, -0.396, -0.741, 1
-2.144, 1.124, -0.469, -0.322, 2
-2.381, 0.033, 0.277, 1.215, 0
-2.318, 0.429, -0.396, -0.37, 1
-2.146, 1.134, -0.466, -0.296, 2
-2.361, 0.033, 0.274, 0.269, 0
-2.298, 0.43, -0.392, -0.613, 1
-2.135, 1.132, -0.461, -0.306, 2
-2.345, 0.031, 0.272, 0.098, 0
-2.293, 0.428, -0.392, -0.707, 1
-2.133, 1.131, -0.46, -0.307, 2
-2.365, 0.029, 0.279, 0.331, 0
-2.302, 0.427, -0.39, -0.767, 1
-2.143, 1.133, -0.459, -0.305, 2
-2.375, 0.029, 0.29, 0.564, 0
-2.303, 0.426, -0.382, -0.738, 1
-2.139, 1.129, -0.451, -0.287, 2
-2.358, 0.031, 0.302, 0.252, 0
-2.291, 0.425, -0.368, 1.013, 1
-2.149, 1.135, -0.442, -0.286, 2
-2.339, 0.034, 0.312, 0.347, 0
-2.276, 0.425, -0.353, 1.16, 1
-2.139, 1.133, -0.428, -0.25, 2
-2.358, 0.038, 0.322, 0.215, 0
-2.291, 0.43, -0.347, 1.088, 1
-2.135, 1.134, -0.42, -0.261, 2
-2.336, 0.043, 0.321, 0.204, 0
-2.291, 0.435, -0.344, -0.51, 1
-2.135, 1.139, -0.417, -0.262, 2
-2.36, 0.053, 0.322, 0.148, 0
-2.305, 0.446, -0.347, -0.339, 1
-2.131, 1.146, -0.418, -0.29, 2
-2.333, 0.063, 0.316, 0.219, 0
-2.314, 0.458, -0.352, -0.252, 1
-2.132, 1.159, -0.421, -0.295, 2
-2.35, 0.074, 0.317, 0.128, 0
-2.319, 0.47, -0.355, -0.12, 1
-2.107, 1.156, -0.419, -0.297, 2
-2.351, 0.086, 0.313, 0.016, 0
-2.327, 0.484, -0.358, -0.4, 1
-2.116, 1.177, -0.424, -0.296, 2
-2.349, 0.097, 0.31, 0.302, 0
-2.297, 0.491, -0.358, -0.324, 1
-2.108, 1.187, -0.426, -0.282, 2
-2.345, 0.104, 0.308, 0.258, 0
-2.303, 0.502, -0.361, -0.189, 1
-2.106, 1.197, -0.426, -0.249, 2
-2.351, 0.111, 0.307, 0.123, 0
-2.285, 0.505, -0.359, -0.387, 1
-2.105, 1.204, -0.427, -0.287, 2
-2.345, 0.119, 0.301, -0.04, 0
-2.291, 0.515, -0.366, -0.477, 1
-2.092, 1.207, -0.43, -0.282, 2
-2.35, 0.126, 0.303, 0.315, 0
-2.271, 0.519, -0.363, -0.456, 1
-2.092, 1.217, -0.431, -0.275, 2
-2.365, 0.133, 0.312, 0.591, 0
-2.259, 0.523, -0.355, -0.244, 1
-2.112, 1.237, -0.428, -0.279, 2
-2.355, 0.137, 0.318, 0.399, 0
-2.251, 0.527, -0.346, -0.237, 1
-2.095, 1.235, -0.416, -0.252, 2
-2.352, 0.139, 0.323, 0.508, 0
-2.27, 0.537, -0.342, -0.444, 1
-2.093, 1.239, -0.407, -0.258, 2
-2.347, 0.139, 0.323, 0.364, 0
-2.246, 0.534, -0.336, -0.205, 1
-2.08, 1.234, -0.4, -0.252, 2
-2.362, 0.139, 0.323, 0.492, 0
-2.251, 0.535, -0.338, -0.236, 1
-2.076, 1.232, -0.4, -0.232, 2
-2.345, 0.135, 0.318, 0.442, 0
-2.265, 0.536, -0.342, -0.425, 1
-2.108, 1.249, -0.408, -0.246, 2
-2.356, 0.132, 0.317, 0.296, 0
-2.259, 0.53, -0.344, -0.17, 1
-2.099, 1.239, -0.409, -0.235, 2
-2.331, 0.127, 0.316, 0.065, 0
-2.269, 0.528, -0.346, -0.055, 1
-2.099, 1.233, -0.411, -0.271, 2
-2.368, 0.125, 0.332, 0.037, 0
-2.272, 0.523, -0.338, -0.454, 1
-2.089, 1.222, -0.403, -0.248, 2
-2.344, 0.115, 0.346, 0.021, 0
-2.267, 0.515, -0.322, -0.555, 1
-2.085, 1.212, -0.387, -0.236, 2
-2.327, 0.102, 0.36, 0.048, 0
-2.296, 0.511, -0.308, -0.416, 1
-2.086, 1.199, -0.369, -0.241, 2
-2.338, 0.092, 0.37, 0.184, 0
-2.274, 0.495, -0.292, -0.318, 1
-2.101, 1.195, -0.357, -0.213, 2
-2.348, 0.084, 0.376, 0.127, 0
-2.275, 0.487, -0.287, -0.241, 1
-2.095, 1.183, -0.349, -0.202, 2
-2.351, 0.077, 0.381, 0.132, 0
-2.288, 0.484, -0.284, -0.048, 1
-2.087, 1.172, -0.341, -0.176, 2
-2.367, 0.074, 0.383, 0.155, 0
-2.279, 0.478, -0.279, -0.129, 1
-2.126, 1.19, -0.341, -0.189, 2
-2.384, 0.073, 0.379, 1.366, 0
-2.27, 0.476, -0.283, 0.995, 1
-2.122, 1.187, -0.344, -0.172, 2
-2.373, 0.07, 0.371, 0.429, 0
-2.274, 0.475, -0.291, 1.146, 1
-2.104, 1.176, -0.349, -0.168, 2
-2.353, 0.067, 0.366, 0.132, 0
-2.283, 0.473, -0.295, -0.641, 1
-2.107, 1.174, -0.353, -0.177, 2
-2.361, 0.064, 0.367, 0.205, 0
-2.279, 0.468, -0.296, 0.934, 1
-2.124, 1.179, -0.359, -0.183, 2
-2.362, 0.061, 0.366, 0.325, 0
-2.271, 0.461, -0.297, 0.665, 1
-2.129, 1.177, -0.364, -0.172, 2
-2.357, 0.057, 0.364, 0.113, 0
-2.278, 0.456, -0.301, -0.279, 1
-2.12, 1.165, -0.367, -0.169, 2
-2.343, 0.051, 0.362, -0.111, 0
-2.279, 0.449, -0.301, 0.04, 1
-2.127, 1.161, -0.371, -0.207, 2
-2.352, 0.046, 0.362, 0.304, 0
-2.299, 0.447, -0.307, 0.598, 1
-2.121, 1.151, -0.373, -0.194, 2
-2.357, 0.039, 0.362, 0.287, 0
-2.287, 0.436, -0.306, -0.075, 1
-2.122, 1.143, -0.376, -0.251, 2
-2.364, 0.032, 0.361, 0.115, 0
-2.286, 0.428, -0.308, -0.355, 1
-2.13, 1.138, -0.38, -0.218, 2
-2.353, 0.026, 0.36, 0.011, 0
-2.293, 0.421, -0.311, -0.036, 1
-2.123, 1.125, -0.383, -0.243, 2
-2.345, 0.018, 0.365, 1.135, 0
-2.294, 0.412, -0.306, -0.426, 1
-2.104, 1.106, -0.376, -0.23, 2
-2.342, 0.009, 0.377, -0.193, 0
-2.303, 0.406, -0.297, -0.437, 1
-2.106, 1.098, -0.366, -0.239, 2
-2.345, 0.0, 0.389, -0.118, 0
-2.308, 0.398, -0.285, -0.456, 1
-2.122, 1.096, -0.356, -0.223, 2
-2.346, -0.01, 0.397, -0.027, 0
-2.311, 0.39, -0.276, -0.531, 1
-2.116, 1.084, -0.344, -0.238, 2
-2.345, -0.019, 0.403, -0.031, 0
-2.312, 0.381, -0.268, -0.272, 1
-2.142, 1.088, -0.339, -0.225, 2
-2.349, -0.026, 0.408, 0.053, 0
-2.288, 0.371, -0.261, -0.168, 1
-2.121, 1.07, -0.329, -0.207, 2
-2.343, -0.03, 0.411, 0.041, 0
-2.286, 0.367, -0.256, 0.473, 1
-2.121, 1.066, -0.323, -0.209, 2
-2.337, -0.034, 0.415, -0.04, 0
-2.292, 0.364, -0.251, -0.499, 1
-2.125, 1.064, -0.319, -0.19, 2
-2.338, -0.038, 0.415, -0.092, 0
-2.29, 0.36, -0.25, 0.379, 1
-2.139, 1.067, -0.32, -0.176, 2
-2.357, -0.043, 0.417, -0.005, 0
-2.288, 0.353, -0.252, 0.426, 1
-2.124, 1.053, -0.321, -0.168, 2
-2.36, -0.046, 0.417, 1.145, 0
-2.28, 0.346, -0.252, 0.197, 1
-2.14, 1.055, -0.326, -0.201, 2
-2.355, -0.047, 0.419, -0.093, 0
-2.299, 0.347, -0.254, 0.934, 1
-2.137, 1.05, -0.327, -0.174, 2
-2.335, -0.048, 0.42, 1.164, 0
-2.294, 0.343, -0.25, 0.312, 1
-2.145, 1.052, -0.326, -0.212, 2
-2.356, -0.052, 0.426, 1.18, 0
-2.305, 0.341, -0.247, -0.4, 1
-2.141, 1.046, -0.322, -0.159, 2
-2.361, -0.057, 0.426, 1.168, 0
-2.301, 0.336, -0.246, 0.809, 1
-2.144, 1.042, -0.322, -0.163, 2
-2.374, -0.062, 0.423, 1.347, 0
-2.287, 0.329, -0.249, 0.618, 1
-2.146, 1.038, -0.327, -0.138, 2
-2.38, -0.064, 0.412, 1.259, 0
-2.29, 0.325, -0.261, 0.877, 1
-2.137, 1.03, -0.337, -0.115, 2
-2.354, -0.062, 0.396, 1.171, 0
-2.289, 0.324, -0.273, 1.164, 1
-2.131, 1.026, -0.349, -0.203, 2
-2.348, -0.057, 0.388, 1.093, 0
-2.303, 0.329, -0.283, -0.474, 1
-2.136, 1.032, -0.36, -0.208, 2
-2.364, -0.054, 0.385, 1.022, 0
-2.301, 0.333, -0.291, 1.081, 1
-2.109, 1.024, -0.363, -0.249, 2
-2.371, -0.052, 0.383, 1.066, 0
-2.29, 0.333, -0.293, -0.674, 1
-2.138, 1.041, -0.372, -0.252, 2
-2.369, -0.051, 0.382, 1.129, 0
-2.285, 0.333, -0.294, 1.219, 1
-2.127, 1.037, -0.372, -0.22, 2
-2.358, -0.052, 0.384, 1.046, 0
-2.287, 0.334, -0.292, 0.925, 1
-2.114, 1.031, -0.367, -0.227, 2
-2.358, -0.052, 0.388, 1.107, 0
-2.29, 0.333, -0.287, 1.114, 1
-2.108, 1.027, -0.361, -0.236, 2
-2.357, -0.052, 0.388, -0.157, 0
-2.286, 0.333, -0.286, 1.015, 1
-2.11, 1.029, -0.361, -0.208, 2
-2.343, -0.05, 0.385, -0.145, 0
-2.292, 0.336, -0.289, -0.465, 1
-2.122, 1.037, -0.365, -0.235, 2
-2.344, -0.049, 0.389, 1.122, 0
-2.281, 0.335, -0.284, 0.699, 1
-2.122, 1.038, -0.361, -0.262, 2
-2.356, -0.049, 0.396, 1.036, 0
-2.28, 0.336, -0.279, 0.902, 1
-2.123, 1.04, -0.356, -0.19, 2
-2.359, -0.048, 0.404, 0.006, 0
-2.288, 0.339, -0.273, 0.705, 1
-2.123, 1.042, -0.348, -0.257, 2
-2.352, -0.044, 0.407, 1.202, 0
-2.288, 0.344, -0.267, 0.239, 1
-2.129, 1.05, -0.342, -0.239, 2
-2.365, -0.042, 0.414, 1.176, 0
-2.283, 0.347, -0.261, 0.456, 1
-2.142, 1.06, -0.338, -0.218, 2
-2.343, -0.04, 0.417, 1.178, 0
-2.265, 0.347, -0.252, -0.053, 1
-2.125, 1.056, -0.327, -0.186, 2
-2.358, -0.038, 0.424, 1.101, 0
-2.278, 0.352, -0.248, 0.97, 1
-2.113, 1.052, -0.319, -0.199, 2
-2.34, -0.036, 0.421, 1.187, 0
-2.269, 0.353, -0.246, -0.063, 1
-2.115, 1.057, -0.318, -0.234, 2
-2.352, -0.034, 0.427, 1.083, 0
-2.274, 0.355, -0.244, -0.38, 1
-2.123, 1.063, -0.318, -0.126, 2
-2.344, -0.031, 0.431, -0.009, 0
-2.281, 0.359, -0.241, -0.643, 1
-2.102, 1.055, -0.312, -0.232, 2
-2.344, -0.024, 0.437, 1.162, 0
-2.272, 0.363, -0.235, 0.864, 1
-2.118, 1.068, -0.31, -0.229, 2
-2.351, -0.017, 0.446, 1.126, 0
-2.268, 0.368, -0.227, -0.457, 1
-2.106, 1.069, -0.302, -0.146, 2
-2.348, -0.014, 0.457, 0.14, 0
-2.259, 0.373, -0.217, 0.692, 1
-2.114, 1.08, -0.294, -0.194, 2
-2.343, -0.012, 0.463, 1.2, 0
-2.29, 0.381, -0.211, 0.29, 1
-2.114, 1.083, -0.284, -0.095, 2
-2.339, -0.014, 0.468, -0.001, 0
-2.27, 0.379, -0.203, 0.91, 1
-2.113, 1.085, -0.276, -0.136, 2
-2.336, -0.015, 0.468, 1.271, 0
-2.267, 0.378, -0.199, 0.064, 1
-2.104, 1.081, -0.269, -0.095, 2
-2.34, -0.016, 0.472, 1.276, 0
-2.272, 0.379, -0.196, 0.56, 1
-2.099, 1.077, -0.264, -0.133, 2
-2.321, -0.015, 0.469, 1.205, 0
-2.262, 0.378, -0.194, 0.104, 1
-2.096, 1.076, -0.262, -0.128, 2
-2.333, -0.014, 0.472, 1.187, 0
-2.266, 0.379, -0.194, -0.02, 1
-2.097, 1.078, -0.263, -0.12, 2
-2.341, -0.013, 0.473, 1.146, 0
-2.288, 0.383, -0.197, 0.516, 1
-2.114, 1.087, -0.267, -0.096, 2
-2.334, -0.013, 0.476, 0.049, 0
-2.27, 0.38, -0.193, -0.506, 1
-2.126, 1.093, -0.268, -0.075, 2
-2.348, -0.013, 0.485, 1.125, 0
-2.257, 0.377, -0.186, 0.093, 1
-2.095, 1.076, -0.258, -0.096, 2
-2.331, -0.015, 0.487, 1.209, 0
-2.284, 0.381, -0.182, 0.134, 1
-2.104, 1.08, -0.251, -0.079, 2
-2.313, -0.019, 0.485, 1.161, 0
-2.272, 0.378, -0.177, -0.213, 1
-2.097, 1.076, -0.245, -0.085, 2
-2.323, -0.024, 0.487, 1.154, 0
-2.286, 0.376, -0.177, 0.494, 1
-2.096, 1.07, -0.242, -0.072, 2
-2.335, -0.027, 0.486, 1.176, 0
-2.273, 0.371, -0.178, 0.309, 1
-2.118, 1.079, -0.246, -0.15, 2
-2.344, -0.025, 0.482, 1.101, 0
-2.279, 0.371, -0.184, -0.507, 1
-2.112, 1.075, -0.252, -0.127, 2
-2.324, -0.023, 0.474, 1.181, 0
-2.273, 0.37, -0.189, -0.103, 1
-2.108, 1.074, -0.258, -0.124, 2
